1900.0
20.0
1
-3.0
135
141
   0.32128    0.35190    0.38874    0.42934    0.47067    0.51079    0.54978    0.58939    0.63179    0.67856 
   0.73055    0.78848    0.85320    0.92562    1.00651    1.09672    1.19748    1.31040    1.43719    1.57985 
   1.74112    1.92474    2.13526    2.37823    2.66122    2.99505    3.39431    3.87767    4.46911    5.19814 
   6.09314    7.16375    8.37885    9.65692   10.88254   11.94540   12.77992   13.38113   13.79042   14.06534 
  14.25471   14.39018   14.49022   14.56660   14.62741   14.67764   14.71988   14.75574   14.78667   14.81373 
  14.83732   14.85755   14.87464   14.88900   14.90080   14.92856   14.93421   14.93775   14.93926   14.93849 
  14.93500   14.92851   14.91895   14.90588   14.88820   14.86451   14.83328   14.79200   14.73576   14.65648 
  14.54218   14.37349   14.11640   13.71766   13.11397   12.25922   11.15774    9.88014    8.54583    7.27967 
   6.16914    5.24659    4.50021    3.89839    3.40891    3.00607    2.67015    2.38597    2.14243    1.93184 
   1.74851    1.58756    1.44494    1.31771    1.20386    1.10173    1.00977    0.92666    0.85149    0.78348 
   0.72184    0.66584    0.61494    0.56875    0.52683    0.48872    0.45403    0.42257    0.39412    0.36842 
   0.34519    0.32427    0.30557    0.28895    0.27420    0.26122    0.24997    0.24040    0.23239    0.22584 
   0.22074    0.21714    0.21502    0.21431    0.21502    0.21719    0.22084    0.22593    0.23249    0.24065 
   0.25058    0.26240    0.27627    0.29258    0.31189    0.33476    0.36145    0.39186    0.42555    0.46187 
   0.50028    0.54071    0.58368    0.63007    0.68071    0.73632    0.79770    0.86577    0.94149    1.02572 
   1.11949    1.22418    1.34148    1.47323    1.62164    1.78972    1.98147    2.20175    2.45655    2.75421 
   3.10648    3.52900    4.04163    4.66995    5.44486    6.39395    7.52159    8.78651   10.09524   11.32411 
  12.36253   13.15245   13.70003   14.05622   14.28388   14.43341   14.53617   14.60992   14.66552   14.71001 
  14.74722   14.77888   14.80600   14.82967   14.85068   14.86923   14.88528   14.89901   14.91078   14.92070 
  14.89040   14.89550   14.89887   14.90059   14.90047   14.89810   14.89328   14.88604   14.87609   14.86259 
  14.84445   14.82064   14.78942   14.74691   14.68616   14.59625   14.45844   14.23841   13.88073   13.31738 
  12.49546   11.41266   10.13598    8.78617    7.49357    6.35265    5.40123    4.63016    4.00817    3.50233 
   3.08615    2.73935    2.44624    2.19530    1.97854    1.79003    1.62473    1.47839    1.34791    1.23115 
   1.12640    1.03206    0.94680    0.86968    0.79992    0.73672    0.67932    0.62718    0.57988    0.53697 
   0.49797    0.46249    0.43031    0.40122    0.37496    0.35124    0.32988    0.31079    0.29380    0.27876 
   0.26553    0.25408    0.24434    0.23622    0.22960    0.22448    0.22090    0.21883    0.21822    0.21907 
   0.22143    0.22532    0.23073    0.23770    0.24637    0.25687    0.26934    0.28388    0.30076    0.32026 
   0.34262    0.36797    0.39634    0.42777    0.46224    0.49970    0.54025    0.58428    0.63232    0.68494 
   0.74269    0.80632    0.87673    0.95488    1.04168    1.13825    1.24608    1.36692    1.50268    1.65571 
   1.82921    2.02738    2.25526    2.51922    2.82814    3.19449    3.63455    4.16889    4.82404    5.63153 
   6.61758    7.78146    9.07336   10.39107   11.60655   12.61182   13.35703   13.85787   14.17211   14.36537 
  14.48790   14.56991   14.62794   14.67177   14.70731   14.73752   14.76349   14.78594   14.80573   14.82344 
  14.83916   14.85282   14.86459   14.87477   14.88344   14.83844   14.84315   14.84634   14.84813   14.84836 
  14.84667   14.84288   14.83706   14.82902   14.81806   14.80328   14.78393   14.75875   14.72458   14.67538 
  14.60131   14.48479   14.29230   13.96784   13.44026   12.65091   11.59071   10.32202    8.96527    7.65492 
   6.49160    5.51839    4.72883    4.09198    3.57423    3.14838    2.79365    2.49402    2.23764    2.01627 
   1.82383    1.65520    1.50601    1.37301    1.25399    1.14718    1.05093    0.96391    0.88515    0.81388 
   0.74932    0.69070    0.63747    0.58920    0.54542    0.50565    0.46948    0.43668    0.40703    0.38026 
   0.35611    0.33438    0.31495    0.29767    0.28236    0.26891    0.25727    0.24739    0.23915    0.23246 
   0.22730    0.22369    0.22162    0.22104    0.22197    0.22443    0.22847    0.23409    0.24131    0.25025 
   0.26105    0.27381    0.28862    0.30566    0.32514    0.34723    0.37203    0.39967    0.43031    0.46412 
   0.50123    0.54185    0.58636    0.63524    0.68896    0.74800    0.81309    0.88512    0.96504    1.05379 
   1.15254    1.26280    1.38636    1.52521    1.68182    1.85953    2.06263    2.29634    2.56733    2.88499 
   3.26232    3.71614    4.26790    4.94517    5.77977    6.79578    7.98691    9.29564   10.61318   11.80967 
  12.78114   13.48555   13.94648   14.22678   14.39371   14.49688   14.56493   14.61289   14.64929   14.67914 
  14.70478   14.72700   14.74634   14.76349   14.77896   14.79277   14.80482   14.81525   14.82433   14.83213 
  14.78498   14.78930   14.79230   14.79405   14.79440   14.79312   14.79008   14.78527   14.77850   14.76926 
  14.75688   14.74065   14.71945   14.69066   14.64924   14.58638   14.48528   14.31344   14.01640   13.52379 
  12.77439   11.75171   10.50805    9.15665    7.83216    6.64258    5.64067    4.82655    4.17097    3.63897 
   3.20186    2.83844    2.53252    2.27170    2.04687    1.85143    1.68016    1.52876    1.39387    1.27310 
   1.16461    1.06683    0.97839    0.89830    0.82576    0.76003    0.70039    0.64624    0.59709    0.55251 
   0.51204    0.47527    0.44193    0.41178    0.38458    0.36005    0.33800    0.31825    0.30067    0.28511 
   0.27145    0.25963    0.24959    0.24123    0.23447    0.22926    0.22562    0.22354    0.22300    0.22401 
   0.22658    0.23071    0.23641    0.24375    0.25284    0.26377    0.27665    0.29156    0.30866    0.32811 
   0.35004    0.37459    0.40195    0.43232    0.46590    0.50289    0.54361    0.58844    0.63784    0.69222 
   0.75210    0.81818    0.89135    0.97251    1.06264    1.16297    1.27505    1.40065    1.54178    1.70103 
   1.88190    2.08875    2.32685    2.60318    2.92761    3.31367    3.77876    4.34541    5.04281    5.90369 
   6.94999    8.16887    9.49343   10.80751   11.98026   12.91406   13.57692   14.00094   14.25286   14.39960 
  14.48863   14.54670   14.58756   14.61880   14.64463   14.66691   14.68629   14.70326   14.71841   14.73209 
  14.74429   14.75496   14.76424   14.77235   14.77931   14.73826   14.74244   14.74496   14.74562   14.74405 
  14.73991   14.73327   14.72467   14.71458   14.70285   14.68883   14.67188   14.65111   14.62422   14.58639 
  14.52953   14.43914   14.28636   14.01927   13.56550   12.85620   11.86471   10.63614    9.28319    7.94578 
   6.73898    5.72057    4.89271    4.22623    3.68579    3.24226    2.87390    2.56400    2.29978    2.07205 
   1.87417    1.70086    1.54765    1.41116    1.28898    1.17925    1.08029    0.99070    0.90949    0.83591 
   0.76921    0.70865    0.65363    0.60371    0.55845    0.51739    0.48010    0.44627    0.41569    0.38809 
   0.36321    0.34083    0.32081    0.30299    0.28721    0.27336    0.26137    0.25120    0.24273    0.23588 
   0.23060    0.22689    0.22475    0.22418    0.22517    0.22775    0.23191    0.23767    0.24508    0.25423 
   0.26523    0.27816    0.29309    0.31016    0.32953    0.35136    0.37579    0.40302    0.43328    0.46679 
   0.50378    0.54458    0.58961    0.63931    0.69410    0.75450    0.82123    0.89517    0.97719    1.06830 
   1.16974    1.28311    1.41018    1.55300    1.71420    1.89738    2.10699    2.34841    2.62883    2.95851 
   3.35150    3.82588    4.40515    5.11988    6.00370    7.07694    8.32099    9.66008   10.97012   12.11834 
  13.01297   13.63275   14.01973   14.24564   14.37698   14.45794   14.51188   14.55040   14.57995   14.60424 
  14.62498   14.64288   14.65858   14.67273   14.68567   14.69739   14.70784   14.71715   14.72540   14.73252 
  14.69108   14.69418   14.69590   14.69610   14.69448   14.69078   14.68506   14.67777   14.66932   14.65953 
  14.64779   14.63354   14.61615   14.59364   14.56157   14.51234   14.43238   14.29427   14.04734   13.61881 
  12.93639   11.96756   10.75164    9.39870    8.05061    6.82749    5.79244    4.95075    4.27392    3.72586 
   3.27657    2.90373    2.59029    2.32318    2.09298    1.89298    1.71787    1.56315    1.42536    1.30202 
   1.19123    1.09132    1.00082    0.91872    0.84424    0.77670    0.71536    0.65963    0.60907    0.56322 
   0.52162    0.48383    0.44957    0.41860    0.39066    0.36548    0.34284    0.32257    0.30454    0.28860 
   0.27459    0.26247    0.25216    0.24358    0.23663    0.23127    0.22749    0.22530    0.22468    0.22565 
   0.22821    0.23236    0.23811    0.24552    0.25468    0.26568    0.27858    0.29348    0.31052    0.32985 
   0.35161    0.37596    0.40309    0.43325    0.46668    0.50364    0.54447    0.58961    0.63949    0.69452 
   0.75523    0.82234    0.89673    0.97929    1.07100    1.17317    1.28740    1.41548    1.55943    1.72198 
   1.90678    2.11835    2.36217    2.64562    2.97933    3.37775    3.85952    4.44903    5.17803    6.08074 
   7.17603    8.44079    9.79269   11.10208   12.23481   13.10309   13.69288   14.05305   14.25893   14.37704 
  14.44959   14.49787   14.53213   14.55825   14.57969   14.59799   14.61374   14.62738   14.63941   14.65010 
  14.65948   14.66765   14.67483   14.68120   14.68669   14.65713   14.65947   14.66053   14.66025   14.65841 
  14.65467   14.64901   14.64182   14.63362   14.62445   14.61384   14.60129   14.58613   14.56655   14.53846 
  14.49489   14.42330   14.29779   14.06903   13.66397   13.00723   12.06065   10.85780    9.50588    8.14832 
   6.91000    5.85914    5.00422    4.31747    3.76213    3.30735    2.93025    2.61347    2.34366    2.11119 
   1.90922    1.73243    1.57632    1.43735    1.31301    1.20134    1.10063    1.00939    0.92655    0.85135 
   0.78309    0.72107    0.66470    0.61352    0.56712    0.52506    0.48688    0.45225    0.42094    0.39268 
   0.36721    0.34430    0.32380    0.30556    0.28944    0.27530    0.26304    0.25260    0.24388    0.23682 
   0.23137    0.22751    0.22525    0.22458    0.22548    0.22797    0.23207    0.23778    0.24516    0.25428 
   0.26523    0.27806    0.29290    0.30987    0.32912    0.35079    0.37504    0.40207    0.43215    0.46550 
   0.50240    0.54320    0.58834    0.63824    0.69334    0.75417    0.82148    0.89612    0.97897    1.07102 
   1.17359    1.28830    1.41694    1.56156    1.72493    1.91080    2.12372    2.36922    2.65486    2.99156 
   3.39417    3.88182    4.47965    5.22044    6.13896    7.25286    8.53520    9.89807   11.20710   12.32714 
  13.17389   13.73944   14.07818   14.26812   14.37561   14.44130   14.48492   14.51576   14.53922   14.55849 
  14.57497   14.58918   14.60153   14.61242   14.62198   14.63023   14.63732   14.64351   14.64895   14.65357 
  14.62716   14.62878   14.62931   14.62870   14.62671   14.62300   14.61750   14.61060   14.60287   14.59441 
  14.58484   14.57363   14.56021   14.54297   14.51821   14.47950   14.41528   14.30104   14.08872   13.70508 
  13.07192   12.14599   10.95559    9.60526    8.23965    6.98780    5.92253    5.05524    4.35898    3.79653 
   3.33630    2.95496    2.63484    2.36233    2.12758    1.92366    1.74521    1.58770    1.44756    1.32224 
   1.20977    1.10839    1.01654    0.93309    0.85725    0.78837    0.72575    0.66882    0.61711    0.57024 
   0.52773    0.48916    0.45417    0.42253    0.39398    0.36827    0.34516    0.32447    0.30605    0.28975 
   0.27543    0.26301    0.25243    0.24360    0.23644    0.23090    0.22697    0.22465    0.22392    0.22478 
   0.22722    0.23125    0.23689    0.24420    0.25323    0.26408    0.27682    0.29156    0.30843    0.32758 
   0.34913    0.37325    0.40017    0.43012    0.46333    0.50009    0.54078    0.58584    0.63570    0.69075 
   0.75155    0.81885    0.89351    0.97639    1.06851    1.17122    1.28614    1.41503    1.55995    1.72373 
   1.91018    2.12388    2.37043    2.65754    2.99640    3.40221    3.89455    4.49930    5.25027    6.18284 
   7.31355    8.61185    9.98466   11.29350   12.40266   13.23132   13.77705   14.09874   14.27620   14.37530 
  14.43534   14.47498   14.50293   14.52419   14.54161   14.55638   14.56900   14.57990   14.58944   14.59773 
  14.60480   14.61084   14.61609   14.62067   14.62442   14.60379   14.60503   14.60527   14.60441   14.60228 
  14.59865   14.59351   14.58721   14.58018   14.57247   14.56367   14.55335   14.54116   14.52578   14.50382 
  14.46933   14.41164   14.30768   14.11072   13.74743   13.13695   12.23108   11.05297    9.70449    8.33138 
   7.06658    5.98725    5.10763    4.40161    3.83162    3.36549    2.97950    2.65569    2.38021    2.14299 
   1.93698    1.75678    1.59784    1.45651    1.33020    1.21693    1.11489    1.02247    0.93848    0.86211 
   0.79269    0.72956    0.67212    0.61994    0.57262    0.52972    0.49077    0.45545    0.42351    0.39472 
   0.36878    0.34546    0.32457    0.30597    0.28952    0.27506    0.26250    0.25177    0.24281    0.23555 
   0.22992    0.22589    0.22346    0.22262    0.22338    0.22572    0.22965    0.23519    0.24241    0.25135 
   0.26209    0.27470    0.28930    0.30603    0.32503    0.34642    0.37038    0.39713    0.42693    0.45998 
   0.49657    0.53709    0.58198    0.63166    0.68654    0.74718    0.81435    0.88888    0.97162    1.06361 
   1.16622    1.28108    1.40994    1.55487    1.71872    1.90534    2.11935    2.36638    2.65432    2.99462 
   3.40279    3.89884    4.50949    5.26967    6.21554    7.36261    8.67677   10.05983   11.36923   12.46875 
  13.28106   13.80912   14.11619   14.28370   14.37675   14.43302   14.46994   14.49569   14.51507   14.53083 
  14.54406   14.55521   14.56468   14.57281   14.57973   14.58553   14.59045   14.59475   14.59851   14.60158 
  14.58741   14.58816   14.58788   14.58655   14.58416   14.58069   14.57617   14.57078   14.56468   14.55769 
  14.54937   14.53952   14.52810   14.51416   14.49458   14.46382   14.41211   14.31799   14.13639   13.79416 
  13.20779   12.32380   11.15962    9.81390    8.43321    7.15450    6.05961    5.16602    4.44874    3.86996 
   3.39695    3.00555    2.67751    2.39867    2.15869    1.95037    1.76825    1.60770    1.46504    1.33764 
   1.22348    1.12076    1.02779    0.94330    0.86644    0.79656    0.73297    0.67508    0.62244    0.57469 
   0.53140    0.49213    0.45652    0.42432    0.39528    0.36913    0.34560    0.32451    0.30574    0.28912 
   0.27453    0.26185    0.25100    0.24192    0.23453    0.22879    0.22466    0.22213    0.22121    0.22185 
   0.22407    0.22787    0.23329    0.24039    0.24921    0.25981    0.27227    0.28674    0.30334    0.32218 
   0.34338    0.36713    0.39368    0.42325    0.45607    0.49241    0.53268    0.57732    0.62674    0.68134 
   0.74172    0.80863    0.88290    0.96537    1.05705    1.15934    1.27388    1.40242    1.54703    1.71063 
   1.89706    2.11095    2.35795    2.64607    2.98702    3.39658    3.89518    4.51032    5.27822    6.23598 
   7.39839    8.72806   10.12188   11.43325   12.52531   13.32392   13.83709   14.13210   14.29178   14.38034 
  14.43387   14.46870   14.49264   14.51046   14.52485   14.53687   14.54687   14.55522   14.56225   14.56807 
  14.57282   14.57678   14.58025   14.58328   14.58573   14.57703   14.57699   14.57601   14.57425   14.57183 
  14.56868   14.56462   14.55964   14.55389   14.54737   14.53979   14.53089   14.52063   14.50817   14.49075 
  14.46332   14.41714   14.33272   14.16746   13.84942   13.29275   12.43756   11.29321    9.95283    8.56299 
   7.26567    6.14945    5.23673    4.50436    3.91417    3.43246    3.03436    2.70116    2.41829    2.17506 
   1.96405    1.77972    1.61739    1.47326    1.34463    1.22950    1.12605    1.03252    0.94757    0.87029 
   0.79997    0.73596    0.67764    0.62458    0.57642    0.53275    0.49313    0.45720    0.42471    0.39543 
   0.36908    0.34536    0.32410    0.30515    0.28840    0.27367    0.26085    0.24986    0.24064    0.23313 
   0.22727    0.22301    0.22034    0.21928    0.21980    0.22188    0.22555    0.23083    0.23779    0.24647 
   0.25692    0.26922    0.28351    0.29993    0.31856    0.33954    0.36305    0.38934    0.41865    0.45120 
   0.48726    0.52725    0.57160    0.62070    0.67495    0.73494    0.80146    0.87531    0.95732    1.04853 
   1.15035    1.26442    1.39245    1.53650    1.69951    1.88538    2.09873    2.34521    2.63291    2.97372 
   3.38363    3.88337    4.50114    5.27428    6.24089    7.41553    8.75847   10.16271   11.47820   12.56713 
  13.35738   13.86059   14.14708   14.30084   14.38569   14.43678   14.46983   14.49239   14.50913   14.52260 
  14.53370   14.54277   14.55022   14.55639   14.56143   14.56549   14.56888   14.57182   14.57430   14.57611 
  14.56953   14.56898   14.56783   14.56623   14.56423   14.56164   14.55811   14.55352   14.54808   14.54197 
  14.53498   14.52684   14.51746   14.50619   14.49065   14.46621   14.42510   14.35006   14.20206   13.91184 
  13.39197   12.57496   11.45909   10.12862    8.72856    7.40695    6.26182    5.32306    4.57054    3.96561 
   3.47297    3.06662    2.72719    2.43959    2.19262    1.97853    1.79167    1.62730    1.48153    1.35153 
   1.23528    1.13095    1.03679    0.95133    0.87361    0.80289    0.73849    0.67977    0.62629    0.57772 
   0.53371    0.49379    0.45758    0.42482    0.39528    0.36869    0.34479    0.32334    0.30423    0.28732 
   0.27246    0.25951    0.24839    0.23906    0.23144    0.22546    0.22107    0.21828    0.21710    0.21751 
   0.21948    0.22301    0.22813    0.23493    0.24344    0.25370    0.26581    0.27990    0.29610    0.31449 
   0.33520    0.35843    0.38445    0.41348    0.44571    0.48143    0.52105    0.56502    0.61371    0.66752 
   0.72705    0.79309    0.86645    0.94790    1.03849    1.13965    1.25303    1.38033    1.52359    1.68575 
   1.87074    2.08314    2.32859    2.61519    2.95493    3.36393    3.86311    4.48106    5.25596    6.22698 
   7.40918    8.76199   10.17608   11.49865   12.59016   13.37877   13.87786   14.15977   14.30970   14.39168 
  14.44066   14.47216   14.49366   14.50966   14.52246   14.53281   14.54103   14.54765   14.55311   14.55756 
  14.56114   14.56408   14.56652   14.56833   14.56935   14.56443   14.56415   14.56350   14.56248   14.56103 
  14.55895   14.55588   14.55165   14.54649   14.54069   14.53412   14.52646   14.51762   14.50721   14.49320 
  14.47139   14.43480   14.36856   14.23778   13.97709   13.49857   12.72704   11.64778   10.33333    8.92490 
   7.57638    6.39693    5.42622    4.64870    4.02558    3.51966    3.10335    2.75646    2.46326    2.21194 
   1.99433    1.80460    1.63794    1.49032    1.35878    1.24125    1.13593    1.04103    0.95502    0.87683 
   0.80569    0.74091    0.68181    0.62794    0.57897    0.53460    0.49437    0.45787    0.42483    0.39503 
   0.36823    0.34413    0.32251    0.30322    0.28614    0.27113    0.25804    0.24678    0.23730    0.22956 
   0.22346    0.21894    0.21600    0.21469    0.21498    0.21682    0.22020    0.22515    0.23177    0.24010 
   0.25015    0.26204    0.27590    0.29185    0.30999    0.33041    0.35334    0.37904    0.40774    0.43962 
   0.47495    0.51415    0.55769    0.60591    0.65922    0.71820    0.78366    0.85639    0.93718    1.02705 
   1.12744    1.23999    1.36639    1.50864    1.66970    1.85347    2.06453    2.30845    2.59331    2.93109 
   3.33797    3.83486    4.45051    5.22360    6.19437    7.37927    8.73849   10.16202   11.49480   12.59454 
