    -0.055891029     -0.29362199 -4.9225008e-193
    -0.053462919     -0.28086598 -2.3165007e-150
    -0.051034808     -0.26810997 -9.3559065e-116
    -0.048606698     -0.25535396  -5.2679758e-88
    -0.046178588     -0.24259795  -5.0006299e-66
    -0.043750478     -0.22984194  -7.3243433e-49
    -0.041322367     -0.21708593  -1.1658364e-35
    -0.038894257     -0.20432992  -1.1112604e-25
    -0.036466147     -0.19157391  -2.7804208e-18
    -0.034038037      -0.1788179  -6.4736972e-13
    -0.031609926     -0.16606189  -4.0888003e-09
    -0.029181816     -0.15330587   -1.707337e-06
    -0.026753706     -0.14054986  -9.7630272e-05
    -0.024325607     -0.12779385   -0.0013672048
    -0.021897658     -0.11503781   -0.0073487719
    -0.019470519     -0.10228161    -0.021232552
    -0.017045718    -0.089524973    -0.042118051
    -0.014625556    -0.076767452     -0.06775088
    -0.012212856    -0.064008517    -0.097805029
   -0.0098109319     -0.05124755      -0.1335865
   -0.0074237268    -0.038483821     -0.17652842
   -0.0050559775    -0.025716468     -0.22767226
   -0.0027133289    -0.012944486     -0.28921605
  -0.00040257915  -0.00016669358     -0.36839106
    0.0018675183     0.012618383     -0.48166802
    0.0040844287      0.02541279     -0.64743645
    0.0062297874     0.038219389     -0.83458697
    0.0082828129     0.051041113      -0.9405525
     0.010231655     0.063879086     -0.96147417
     0.012073862     0.076732794     -0.96258906
     0.013809184     0.089601368     -0.96259999
     0.015437501      0.10248392         -0.9626
     0.016958699      0.11537956         -0.9626
     0.018372674      0.12828739         -0.9626
     0.019679327      0.14120653         -0.9626
     0.020878569      0.15413609         -0.9626
     0.021970316      0.16707516         -0.9626
     0.022954494      0.18002286         -0.9626
     0.023831035      0.19297829         -0.9626
     0.024599877      0.20594056         -0.9626
     0.025260967      0.21890877         -0.9626
     0.025814261      0.23188203         -0.9626
      0.02625972      0.24485943         -0.9626
     0.026597313       0.2578401         -0.9626
     0.026827016      0.27082311         -0.9626
     0.026948814      0.28380759         -0.9626
     0.026962699      0.29679264         -0.9626
      0.02686867      0.30977735         -0.9626
     0.026666732      0.32276083         -0.9626
       0.0263569      0.33574218         -0.9626
     0.025939196      0.34872051         -0.9626
     0.025413648      0.36169492         -0.9626
     0.024780292      0.37466452         -0.9626
     0.024039173       0.3876284         -0.9626
     0.023190341      0.40058568         -0.9626
     0.022233855      0.41353545         -0.9626
     0.021169781      0.42647683         -0.9626
     0.019998193      0.43940892         -0.9626
     0.018719171      0.45233082         -0.9626
     0.017332804      0.46524165         -0.9626
     0.015839188      0.47814051         -0.9626
     0.014238426      0.49102652         -0.9626
     0.012530628      0.50389877         -0.9626
     0.010715912      0.51675639         -0.9626
    0.0087944041      0.52959848         -0.9626
    0.0067662364      0.54242416         -0.9626
    0.0046315491      0.55523255         -0.9626
    0.0023904897      0.56802275         -0.9626
   4.3212997e-05      0.58079388         -0.9626
   -0.0024101189      0.59354506         -0.9626
   -0.0049693367      0.60627542         -0.9626
   -0.0076342634      0.61898406         -0.9626
    -0.010404715      0.63167012         -0.9626
      -0.0132805      0.64433272         -0.9626
    -0.016261421      0.65697098         -0.9626
     -0.01934727      0.66958403         -0.9626
    -0.022537835        0.682171         -0.9626
    -0.025832896      0.69473103         -0.9626
    -0.029232225      0.70726323         -0.9626
    -0.032735587      0.71976675         -0.9626
    -0.036342741      0.73224072         -0.9626
    -0.040053436      0.74468428         -0.9626
    -0.043867417      0.75709658         -0.9626
    -0.047784421      0.76947675         -0.9626
    -0.051804177      0.78182394         -0.9626
    -0.055926406      0.79413729         -0.9626
    -0.060150826      0.80641597         -0.9626
    -0.064477143      0.81865911         -0.9626
    -0.068905059      0.83086587         -0.9626
    -0.073434268      0.84303542         -0.9626
    -0.078064457       0.8551669         -0.9626
    -0.082795307      0.86725948         -0.9626
    -0.087626491      0.87931233         -0.9626
    -0.092557674      0.89132462         -0.9626
    -0.097588517      0.90329551         -0.9626
     -0.10271867      0.91522417         -0.9626
     -0.10794779      0.92710979         -0.9626
     -0.11327549      0.93895154         -0.9626
     -0.11870143       0.9507486         -0.9626
     -0.12422522      0.96250017         -0.9626
     -0.12984649      0.97420542         -0.9626
     -0.13556484      0.98586355         -0.9626
     -0.14137987      0.99747376         -0.9626
      -0.1472912       1.0090352         -0.9626
      -0.1532984       1.0205472         -0.9626
     -0.15940107       1.0320088         -0.9626
     -0.16559878       1.0434193         -0.9626
      -0.1718911        1.054778         -0.9626
     -0.17827761       1.0660839         -0.9626
     -0.18475785       1.0773363         -0.9626
     -0.19133139       1.0885346         -0.9626
     -0.19799776       1.0996778         -0.9626
     -0.20475651       1.1107652         -0.9626
     -0.21160717       1.1217961         -0.9626
     -0.21854927       1.1327696         -0.9626
     -0.22558232       1.1436851         -0.9626
     -0.23270585       1.1545417         -0.9626
     -0.23991935       1.1653388         -0.9626
     -0.24722234       1.1760756         -0.9626
     -0.25461431       1.1867513         -0.9626
     -0.26209474       1.1973652         -0.9626
     -0.26966312       1.2079165         -0.9626
     -0.27731893       1.2184046         -0.9626
