#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
     4.6888433e-06                 0                 0     4.6888433e-06                 0                 0     0.00062561203                 0                 0        -9968282.8                 0                 0                 0     1.0000003e-07             0.025	SP3, SP4, SP5, GUN, SP2, 
      0.0042199178                 0                 0      0.0042199178                 0                 0        0.29303484                 0                 0        -5032692.3                 0                 0                 0       0.021487803             0.075	SP3, SP4, SP5, GUN, SP2, 
       0.010264443                 0                 0       0.010264443                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.125	SP3, SP4, SP5, SP2, 
       0.016308969                 0                 0       0.016308969                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.175	SP3, SP4, SP5, SP2, 
       0.022353495                 0                 0       0.022353495                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.225	SP3, SP4, SP5, SP2, 
        0.02839802                 0                 0        0.02839802                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.275	SP3, SP4, SP5, SP2, 
       0.034442546                 0                 0       0.034442546                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.325	SP3, SP4, SP5, SP2, 
       0.040487072                 0                 0       0.040487072                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.375	SP3, SP4, SP5, SP2, 
       0.046531597                 0                 0       0.046531597                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.425	SP3, SP4, SP5, SP2, 
       0.052576123                 0                 0       0.052576123                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.475	SP3, SP4, SP5, SP2, 
       0.058620649                 0                 0       0.058620649                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.525	SP3, SP4, SP5, SP2, 
       0.064665174                 0                 0       0.064665174                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.575	SP3, SP4, SP5, SP2, 
         0.0707097                 0                 0         0.0707097                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.625	SP3, SP4, SP5, SP2, 
       0.076754226                 0                 0       0.076754226                 0                 0        0.44066365                 0                 0                 0                 0                 0                 0       0.047414296             0.675	SP3, SP4, SP5, SP2, 
