0.106687
0	0	-1.42206e-07	-1.43598e-07
4.08595e-06	233306	-3.67358e-07	-1.65069e-07
8.1719e-06	193095	-5.40713e-07	-1.61574e-07
1.22578e-05	139367	-6.45024e-07	-1.57755e-07
1.63438e-05	197676	-8.04435e-07	-2.01099e-07
2.04297e-05	331361	-1.08233e-06	-3.1545e-07
2.45157e-05	383603	-1.37159e-06	-4.28471e-07
2.86016e-05	565572	-1.8901e-06	-4.42983e-07
3.26876e-05	506379	-2.38386e-06	-3.33642e-07
3.67735e-05	300172	-2.67821e-06	-1.92065e-07
4.08595e-05	74426.7	-2.70695e-06	-1.35449e-07
4.49454e-05	100633	-2.7316e-06	-2.14175e-07
4.90314e-05	386001	-3.07022e-06	-3.28597e-07
5.31173e-05	538834	-3.59573e-06	-3.48717e-07
5.72033e-05	384247	-3.93532e-06	-3.16863e-07
6.12892e-05	204331	-4.08452e-06	-2.29286e-07
6.53752e-05	142340	-4.1894e-06	-1.57148e-07
6.94611e-05	401984	-4.61246e-06	-1.93379e-07
7.35471e-05	144493	-4.66319e-06	-2.72991e-07
7.7633e-05	265574	-4.8485e-06	-3.14798e-07
8.1719e-05	532282	-5.3749e-06	-3.17714e-07
8.58049e-05	367600	-5.71005e-06	-2.74151e-07
8.98909e-05	175150	-5.85454e-06	-1.58644e-07
9.39768e-05	156499	-5.99124e-06	-1.27442e-07
9.80628e-05	93015.1	-6.01299e-06	-1.96145e-07
0.000102149	357189	-6.32135e-06	-2.99283e-07
0.000106235	463079	-6.74761e-06	-3.31643e-07
0.000110321	244777	-6.95863e-06	-2.00238e-07
0.000114407	184349	-7.21484e-06	4.72233e-08
0.000118493	-165626	-7.06914e-06	1.32005e-07
0.000122578	-304305	-6.68389e-06	8.72952e-10
0.000126664	81798	-6.69566e-06	-1.87922e-07
0.00013075	594048	-7.30229e-06	-2.96017e-07
0.000134836	386430	-7.69268e-06	-1.9648e-07
0.000138922	-62697.2	-7.62077e-06	1.90832e-08
0.000143008	-303484	-7.3383e-06	2.05894e-07
0.000147094	-277428	-7.13337e-06	2.92288e-07
0.00015118	-243644	-7.00594e-06	3.60881e-07
0.000155266	-487518	-6.56153e-06	3.38598e-07
0.000159352	-505289	-6.06149e-06	2.6964e-07
0.000163438	-306973	-5.78251e-06	2.12172e-07
0.000167524	29301.7	-5.9394e-06	2.40813e-07
0.00017161	-453918	-5.57302e-06	4.08281e-07
0.000175696	-720489	-4.95184e-06	5.64402e-07
0.000179782	-767209	-4.2754e-06	5.65403e-07
0.000183868	-577159	-3.76056e-06	4.08525e-07
0.000187954	-247520	-3.57316e-06	2.39182e-07
0.00019204	-170572	-3.41924e-06	1.14577e-07
0.000196126	-215901	-3.19835e-06	9.50406e-08
0.000200212	-64897	-3.19345e-06	1.5265e-07
0.000204297	-202847	-3.05647e-06	2.31148e-07
0.000208383	-407723	-2.70008e-06	2.99444e-07
0.000212469	-414968	-2.34689e-06	3.21636e-07
0.000216555	-375584	-2.02269e-06	2.79678e-07
0.000220641	-257524	-1.82664e-06	2.43314e-07
0.000224727	-272873	-1.62381e-06	2.68123e-07
0.000228813	-386709	-1.29727e-06	3.00563e-07
0.000232899	-389858	-9.74616e-07	3.14572e-07
0.000236985	-394002	-6.28642e-07	2.75885e-07
0.000241071	-244630	-4.39154e-07	2.20573e-07
0.000245157	-225580	-2.44499e-07	1.62742e-07
0.000249243	-146255	-1.17584e-07	1.03206e-07
0.000253329	-104569	-3.54034e-09	2.61632e-08
0.000257415	66935.6	-4.84879e-08	-7.57876e-08
