0.11061
0	0	-8.84862e-08	-1.02756e-07
4.29014e-06	409659	-2.50998e-07	-1.21135e-07
8.58028e-06	310335	-3.60608e-07	-1.17209e-07
1.28704e-05	340735	-4.87411e-07	-1.15678e-07
1.71606e-05	224465	-5.4359e-07	-1.31957e-07
2.14507e-05	573339	-7.52721e-07	-2.07737e-07
2.57408e-05	777860	-1.00922e-06	-3.37584e-07
3.0031e-05	988687	-1.31853e-06	-4.58444e-07
3.43211e-05	1.46717e+06	-1.87261e-06	-4.77282e-07
3.86113e-05	1.36876e+06	-2.42526e-06	-3.63069e-07
4.29014e-05	698995	-2.70847e-06	-1.73292e-07
4.71915e-05	149792	-2.74752e-06	-7.62034e-08
5.14817e-05	34815.3	-2.67912e-06	-1.81939e-07
5.57718e-05	782999	-2.92615e-06	-3.60905e-07
6.0062e-05	1.59399e+06	-3.55193e-06	-4.68919e-07
6.43521e-05	1.43626e+06	-4.11977e-06	-4.01273e-07
6.86422e-05	571084	-4.31181e-06	-2.14929e-07
7.29324e-05	340024	-4.44544e-06	-8.7884e-08
7.72225e-05	146393	-4.44725e-06	-1.58321e-07
8.15127e-05	620403	-4.6467e-06	-2.73391e-07
8.58028e-05	1.04179e+06	-5.03741e-06	-3.37132e-07
9.00929e-05	1.25608e+06	-5.54584e-06	-3.24063e-07
9.43831e-05	389824	-5.6428e-06	-2.14126e-07
9.86732e-05	603334	-5.87501e-06	-1.76313e-07
0.000102963	499463	-6.01552e-06	-2.57224e-07
0.000107253	647848	-6.20187e-06	-3.21946e-07
0.000111544	1.2438e+06	-6.73451e-06	-2.53049e-07
0.000115834	675954	-7.03163e-06	-1.14109e-07
0.000120124	-337345	-6.86628e-06	3.89871e-08
0.000124414	-215690	-6.76774e-06	3.12751e-08
0.000128704	68312.3	-6.74619e-06	-1.27306e-07
0.000132994	639728	-6.96814e-06	-2.42589e-07
0.000137284	1.1276e+06	-7.45891e-06	-2.09983e-07
0.000141575	186920	-7.51158e-06	-8.29658e-08
0.000145865	-312036	-7.39196e-06	1.04601e-07
0.000150155	-467282	-7.26203e-06	2.44151e-07
0.000154445	-730707	-7.02717e-06	3.06118e-07
0.000158735	-1.03932e+06	-6.64705e-06	3.38204e-07
0.000163025	-865731	-6.32645e-06	2.6562e-07
0.000167315	-822333	-5.99633e-06	2.00701e-07
0.000171606	-400108	-5.89348e-06	2.16404e-07
0.000175896	-422070	-5.84217e-06	3.51186e-07
0.000180186	-1.68543e+06	-5.21919e-06	5.38405e-07
0.000184476	-1.75447e+06	-4.60856e-06	6.26724e-07
0.000188766	-1.78402e+06	-3.93991e-06	5.25907e-07
0.000193056	-1.25183e+06	-3.45544e-06	3.27762e-07
0.000197346	-326479	-3.377e-06	1.7326e-07
0.000201637	-295184	-3.26821e-06	8.44868e-08
0.000205927	-462914	-3.08465e-06	1.19409e-07
0.000210217	-314403	-3.01267e-06	1.89747e-07
0.000214507	-659110	-2.78383e-06	2.33503e-07
0.000218797	-919370	-2.44479e-06	2.84488e-07
0.000223087	-754674	-2.21507e-06	3.30388e-07
0.000227377	-977296	-1.86939e-06	3.25746e-07
0.000231668	-1.00358e+06	-1.50941e-06	3.23892e-07
0.000235958	-894606	-1.19811e-06	3.05901e-07
0.000240248	-742900	-9.49433e-07	2.71604e-07
0.000244538	-804452	-6.51971e-07	2.37283e-07
0.000248828	-537411	-4.73997e-07	1.98327e-07
0.000253118	-595247	-2.43142e-07	1.51429e-07
0.000257408	-270798	-1.57989e-07	1.06599e-07
0.000261699	-229329	-7.61022e-08	7.06931e-08
0.000265989	-120138	-2.13462e-08	9.98526e-09
0.000270279	-292.748	-2.16937e-09	-4.20701e-08
