0.302809
0	0	-1.56015e-08	-2.46662e-10
1.37992e-05	107.076	-1.44463e-08	-6.82833e-10
2.75984e-05	1247.36	-5.43712e-09	-9.17006e-09
4.13976e-05	4355.93	-1.54655e-08	-1.83545e-08
5.51968e-05	8553.37	-5.13452e-08	-1.98414e-08
6.8996e-05	12612.7	-8.39829e-08	-1.81968e-08
8.27952e-05	16762.1	-8.22805e-08	-2.12071e-08
9.65944e-05	21124.1	-8.66496e-08	-2.07675e-08
0.000110394	25301.6	-1.3357e-07	-2.01783e-08
0.000124193	30193	-1.7972e-07	-2.73152e-08
0.000137992	38064.2	-1.72128e-07	-4.67803e-08
0.000151791	51298.9	-2.18013e-07	-7.58696e-08
0.00016559	69904.5	-3.31901e-07	-9.72207e-08
0.00017939	92532.9	-4.70112e-07	-1.15308e-07
0.000193189	117824	-5.70414e-07	-1.25158e-07
0.000206988	144513	-6.45671e-07	-1.31912e-07
0.000220787	169066	-8.23111e-07	-1.10887e-07
0.000234586	188767	-9.70937e-07	-9.1606e-08
0.000248386	209541	-1.04599e-06	-1.19966e-07
0.000262185	242995	-1.06903e-06	-2.03656e-07
0.000275984	292333	-1.33285e-06	-2.66381e-07
0.000289783	344705	-1.74022e-06	-2.42075e-07
0.000303582	380156	-2.00817e-06	-1.27254e-07
0.000317382	391951	-1.9358e-06	-3.35887e-08
0.000331181	393954	-1.87917e-06	-3.26359e-08
0.00034498	404378	-1.93726e-06	-1.00089e-07
0.000358779	427685	-2.23428e-06	-1.45843e-07
0.000372578	452999	-2.34663e-06	-1.22758e-07
0.000386378	471331	-2.39287e-06	-8.71192e-08
0.000400177	486074	-2.43504e-06	-8.98418e-08
0.000413976	506008	-2.57044e-06	-1.31124e-07
0.000427775	530280	-2.7309e-06	-1.30589e-07
0.000441574	546476	-2.87008e-06	-6.3766e-08
0.000455374	542718	-2.86854e-06	4.56886e-08
0.000469173	519328	-2.78913e-06	1.17647e-07
0.000482972	490695	-2.60885e-06	1.04964e-07
0.000496771	474530	-2.49143e-06	1.83743e-08
0.00051057	473996	-2.5432e-06	-3.13437e-08
0.00052437	475536	-2.65543e-06	-3.87427e-09
0.000538169	461022	-2.66014e-06	1.07611e-07
0.000551968	421597	-2.38356e-06	2.21612e-07
0.000565767	366150	-2.12129e-06	2.62982e-07
0.000579566	313151	-1.85984e-06	2.15662e-07
0.000593366	275034	-1.70738e-06	1.41171e-07
0.000607165	249938	-1.59779e-06	1.02439e-07
0.000620964	228423	-1.52422e-06	1.07798e-07
0.000634763	202197	-1.38916e-06	1.43194e-07
0.000648562	169982	-1.24447e-06	1.63448e-07
0.000662362	137353	-1.02622e-06	1.51638e-07
0.000676161	108160	-8.89434e-07	1.36445e-07
0.00068996	79801.2	-7.94776e-07	1.45527e-07
0.000703759	48970.8	-6.83004e-07	1.60026e-07
0.000717558	15743.2	-4.49444e-07	1.696e-07
0.000731358	-15081.8	-2.58312e-07	1.42793e-07
0.000745157	-36780.3	-1.74318e-07	9.11624e-08
0.000758956	-47605.3	-1.2612e-07	4.51152e-08
0.000772755	-51991.8	-9.40649e-08	2.96315e-08
0.000786554	-54745	-5.21351e-08	2.61945e-08
0.000800354	-56649.7	-2.12081e-08	1.89591e-08
0.000814153	-57198.9	-1.88583e-08	1.15422e-08
0.000827952	-56434.4	-1.13937e-08	4.83019e-09
0.000841751	-54768.9	-3.68954e-09	1.13464e-09
0.00085555	-52619.8	2.18259e-10	-1.62631e-09
0.00086935	-50226.4	-6.78601e-09	-2.959e-09
