   -0.0086918818    -0.099348663 -6.0148002e-211
   -0.0085779126     -0.09804599 -6.1424306e-196
   -0.0084639434    -0.096743316 -8.1225032e-182
   -0.0083499742    -0.095440642 -1.5258625e-168
   -0.0082360051    -0.094137969 -4.4547453e-156
   -0.0081220359    -0.092835295 -2.2049496e-144
   -0.0080080667    -0.091532621 -2.0129302e-133
   -0.0078940975    -0.090229948 -3.6772073e-123
   -0.0077801284    -0.088927274 -1.4544892e-113
   -0.0076661592    -0.087624601 -1.3443347e-104
     -0.00755219    -0.086321927   -3.125272e-96
   -0.0074382209    -0.085019253  -1.9621291e-88
   -0.0073242517     -0.08371658  -3.5630239e-81
   -0.0072102825    -0.082413906  -1.9993511e-74
   -0.0070963133    -0.081111233  -3.6950602e-68
   -0.0069823442    -0.079808559  -2.3915174e-62
    -0.006868375    -0.078505885  -5.7503816e-57
   -0.0067544058    -0.077203212   -5.436956e-52
   -0.0066404366    -0.075900538  -2.1347588e-47
   -0.0065264675    -0.074597864  -3.6679699e-43
   -0.0064124983    -0.073295191  -2.9000704e-39
   -0.0062985291    -0.071992517  -1.1071595e-35
   -0.0061845599    -0.070689844  -2.1372454e-32
   -0.0060705908     -0.06938717  -2.1801924e-29
   -0.0059566216    -0.068084496  -1.2258425e-26
   -0.0058426524    -0.066781823  -3.9549964e-24
   -0.0057286832    -0.065479149  -7.6083324e-22
   -0.0056147141    -0.064176476  -9.0517615e-20
   -0.0055007449    -0.062873802  -6.8956057e-18
   -0.0053867757    -0.061571128  -3.4765585e-16
   -0.0052728066    -0.060268455  -1.1969409e-14
   -0.0051588374    -0.058965781  -2.8989156e-13
   -0.0050448682    -0.057663107  -5.0796863e-12
    -0.004930899    -0.056360434  -6.6130181e-11
   -0.0048169299     -0.05505776  -6.5582949e-10
   -0.0047029607    -0.053755087  -5.0727181e-09
   -0.0045889915    -0.052452413  -3.1286851e-08
   -0.0044750223    -0.051149739  -1.5709738e-07
   -0.0043610532    -0.049847066  -6.5478282e-07
   -0.0042470841    -0.048544392  -2.3068576e-06
   -0.0041331151    -0.047241718  -6.9866462e-06
   -0.0040191467    -0.045939045  -1.8477424e-05
   -0.0039051796    -0.044636371  -4.3293798e-05
   -0.0037912157    -0.043333697  -9.1077793e-05
   -0.0036772584    -0.042031022  -0.00017414798
   -0.0035633138    -0.040728346  -0.00030606349
   -0.0034493916    -0.039425669  -0.00049950552
   -0.0033355058    -0.038122988  -0.00076412244
   -0.0032216757    -0.036820302   -0.0011050291
   -0.0031079263    -0.035517609   -0.0015223845
   -0.0029942879    -0.034214907    -0.002012059
   -0.0028807963    -0.032912191   -0.0025670604
    -0.002767492     -0.03160946   -0.0031792373
   -0.0026544196    -0.030306708   -0.0038408318
   -0.0025416275    -0.029003932   -0.0045456151
    -0.002429167    -0.027701127   -0.0052895218
   -0.0023170925    -0.026398289   -0.0060708274
   -0.0022054609    -0.025095413   -0.0068899843
   -0.0020943321    -0.023792494   -0.0077492418
   -0.0019837687    -0.022489527   -0.0086521615
   -0.0018738366    -0.021186507   -0.0096031076
   -0.0017646054    -0.019883427     -0.01060677
   -0.0016561482    -0.018580283    -0.011667758
   -0.0015485426    -0.017277068    -0.012790286
   -0.0014418705    -0.015973777    -0.013977991
   -0.0013362187    -0.014670402    -0.015233889
   -0.0012316788    -0.013366938    -0.016560502
   -0.0011283479    -0.012063378    -0.017960185
   -0.0010263283    -0.010759714    -0.019435661
  -0.00092572763   -0.0094559395    -0.020990767
  -0.00082665972    -0.008152048    -0.022631427
  -0.00072924449    -0.006848032    -0.024366809
  -0.00063360884   -0.0055438843    -0.026210651
  -0.00053988763   -0.0042395975    -0.028182685
  -0.00044822513   -0.0029351645    -0.030310085
  -0.00035877699   -0.0016305778    -0.032628787
   -0.0002717129  -0.00032582977    -0.035184411
   -0.0001872199   0.00097908727    -0.038032342
   -0.0001055065    0.0022841813    -0.041236134
  -2.6807234e-05    0.0035894606    -0.044862902
   4.8612304e-05    0.0048949334    -0.048973736
   0.00012045105    0.0062006083    -0.053606735
   0.00018836964    0.0075064929    -0.058751078
   0.00025199118    0.0088125939    -0.064314285
   0.00031090799     0.010118916    -0.070093129
   0.00036469646     0.011425458    -0.075769683
   0.00041294034     0.012732218    -0.080957196
   0.00045525907     0.014039182    -0.085299791
   0.00049133388     0.015346334    -0.088586676
   0.00052092331     0.016653649    -0.090813788
   0.00054386356     0.017961098    -0.092154685
   0.00056005584     0.019268647    -0.092867416
   0.00056944753     0.020576263    -0.093199409
   0.00057201407      0.02188391    -0.093333645
   0.00056774554     0.023191553    -0.093380189
   0.00055663867     0.024499155    -0.093393827
   0.00053869275     0.025806681    -0.093397149
   0.00051390804     0.027114096    -0.093397809
   0.00048228516     0.028421363    -0.093397914
   0.00044382497     0.029728447    -0.093397927
   0.00039852852     0.031035312    -0.093397928
   0.00034639705     0.032341922    -0.093397928
   0.00028743199     0.033648242    -0.093397928
   0.00022163495     0.034954235    -0.093397928
   0.00014900773     0.036259866    -0.093397928
   6.9552318e-05       0.0375651    -0.093397928
  -1.6729112e-05       0.0388699    -0.093397928
   -0.0001098342      0.04017423    -0.093397928
   -0.0002097604     0.041478056    -0.093397928
  -0.00031650497     0.042781342    -0.093397928
  -0.00043006501     0.044084051    -0.093397928
  -0.00055043739     0.045386149    -0.093397928
  -0.00067761882     0.046687599    -0.093397928
  -0.00081160584     0.047988366    -0.093397928
  -0.00095239476     0.049288415    -0.093397928
   -0.0010999817     0.050587709    -0.093397928
   -0.0012543628     0.051886213    -0.093397928
   -0.0014155336     0.053183893    -0.093397928
   -0.0015834897     0.054480711    -0.093397928
   -0.0017582267     0.055776633    -0.093397928
   -0.0019397397     0.057071624    -0.093397928
   -0.0021280238     0.058365647    -0.093397928
   -0.0023230737     0.059658668    -0.093397928
   -0.0025248842     0.060950651    -0.093397928
   -0.0027334497     0.062241561    -0.093397928
   -0.0029487646     0.063531362    -0.093397928
   -0.0031708229     0.064820019    -0.093397928
   -0.0033996186     0.066107498    -0.093397928
   -0.0036351454     0.067393761    -0.093397928
   -0.0038773968     0.068678776    -0.093397928
   -0.0041263663     0.069962505    -0.093397928
    -0.004382047     0.071244915    -0.093397928
   -0.0046444319      0.07252597    -0.093397928
   -0.0049135138     0.073805635    -0.093397928
   -0.0051892855     0.075083875    -0.093397928
   -0.0054717393     0.076360655    -0.093397928
   -0.0057608675      0.07763594    -0.093397928
   -0.0060566622     0.078909696    -0.093397928
   -0.0063591154     0.080181887    -0.093397928
   -0.0066682186     0.081452478    -0.093397928
   -0.0069839636     0.082721436    -0.093397928
   -0.0073063416     0.083988724    -0.093397928
   -0.0076353438     0.085254309    -0.093397928
   -0.0079709612     0.086518156    -0.093397928
   -0.0083131847     0.087780229    -0.093397928
   -0.0086620048     0.089040496    -0.093397928
   -0.0090174121     0.090298921    -0.093397928
   -0.0093793968      0.09155547    -0.093397928
    -0.009747949     0.092810108    -0.093397928
    -0.010123059     0.094062801    -0.093397928
    -0.010504715     0.095313515    -0.093397928
    -0.010892909     0.096562216    -0.093397928
    -0.011287628     0.097808869    -0.093397928
    -0.011688863      0.09905344    -0.093397928
    -0.012096603       0.1002959    -0.093397923
    -0.012510835       0.1015362    -0.093397884
    -0.012931549      0.10277432    -0.093397607
    -0.013358734      0.10401023    -0.093396056
    -0.013792377      0.10524388     -0.09338904
    -0.014232466      0.10647525    -0.093362894
    -0.014678987       0.1077043    -0.093281195
    -0.015131923        0.108931    -0.093063775
    -0.015591246      0.11015533    -0.092564331
     -0.01605691      0.11137726    -0.091563253
    -0.016528834      0.11259678    -0.089797808
    -0.017006884      0.11381391    -0.087040021
    -0.017490862       0.1150287    -0.083198394
    -0.017980494      0.11624122    -0.078385124
    -0.018475445      0.11745158    -0.072897882
    -0.018975333      0.11865991    -0.067123174
    -0.019479759      0.11986635    -0.061421913
    -0.019988333      0.12107105    -0.056055376
    -0.020500685      0.12227415    -0.051167367
    -0.021016484      0.12347577    -0.046804293
     -0.02153543      0.12467604    -0.042948132
    -0.022057261      0.12587506    -0.039546348
    -0.022581747      0.12707291    -0.036533164
    -0.023108683       0.1282697    -0.033842459
    -0.023637886      0.12946548    -0.031414518
    -0.024169191      0.13066032    -0.029198886
     -0.02470245       0.1318543    -0.027154983
    -0.025237524      0.13304747     -0.02525151
    -0.025774285      0.13423988    -0.023465281
    -0.026312612      0.13543158    -0.021779817
    -0.026852393      0.13662262    -0.020183895
    -0.027393519      0.13781305    -0.018670165
     -0.02793589      0.13900292    -0.017233904
    -0.028479409      0.14019226    -0.015871954
    -0.029023985      0.14138112    -0.014581861
    -0.029569532      0.14256953    -0.013361238
    -0.030115968      0.14375754    -0.012207337
    -0.030663216      0.14494517    -0.011116829
    -0.031211203      0.14613246    -0.010085766
    -0.031759861      0.14731944   -0.0091097001
    -0.032309124      0.14850614   -0.0081839346
    -0.032858931      0.14969259   -0.0073038906
    -0.033409223      0.15087881   -0.0064655522
    -0.033959945      0.15206483   -0.0056659662
    -0.034511043      0.15325068   -0.0049037474
    -0.035062467      0.15443638   -0.0041795217
    -0.035614168      0.15562195   -0.0034962104
    -0.036166101      0.15680741   -0.0028590358
    -0.036718225      0.15799278   -0.0022751207
    -0.037270499      0.15917809   -0.0017525966
    -0.037822889      0.16036333   -0.0012992332
    -0.038375366      0.16154854  -0.00092076332
    -0.038927904      0.16273372  -0.00061926093
    -0.039480483      0.16391888  -0.00039204809
    -0.040033088      0.16510403  -0.00023156203
    -0.040585708      0.16628917  -0.00012635811
    -0.041138337       0.1674743   -6.302124e-05
     -0.04169097      0.16865944  -2.8393869e-05
    -0.042243605      0.16984457  -1.1409311e-05
    -0.042796241      0.17102971  -4.0322634e-06
    -0.043348876      0.17221484  -1.2346538e-06
    -0.043901512      0.17339997  -3.2223971e-07
    -0.044454148      0.17458511  -7.0444034e-08
    -0.045006784      0.17577024  -1.2658476e-08
     -0.04555942      0.17695537  -1.8325716e-09
    -0.046112056      0.17814051  -2.0920123e-10
    -0.046664692      0.17932564  -1.8406223e-11
    -0.047217328      0.18051077  -1.2181715e-12
    -0.047769964      0.18169591  -5.9101019e-14
      -0.0483226      0.18288104  -2.0453027e-15
    -0.048875236      0.18406617   -4.905057e-17
    -0.049427872      0.18525131  -7.9067342e-19
    -0.049980508      0.18643644  -8.2953588e-21
    -0.050533144      0.18762157  -5.4756117e-23
     -0.05108578      0.18880671  -2.1943238e-25
    -0.051638416      0.18999184  -5.1424234e-28
    -0.052191052      0.19117697  -6.7757952e-31
    -0.052743688      0.19236211  -4.8170672e-34
    -0.053296324      0.19354724  -1.7696964e-37
     -0.05384896      0.19473237  -3.2115275e-41
    -0.054401596      0.19591751  -2.7462785e-45
    -0.054954232      0.19710264  -1.0534683e-49
    -0.055506868      0.19828777  -1.7220571e-54
    -0.056059504      0.19947291  -1.1370765e-59
     -0.05661214      0.20065804  -2.8685155e-65
