0.300195
0	0	-1.5608e-08	-2.46237e-10
1.37978e-05	106.992	-1.44486e-08	-6.51861e-10
2.75955e-05	1276.71	-5.44133e-09	-9.11382e-09
4.13933e-05	4483.01	-1.53436e-08	-1.83426e-08
5.51911e-05	8822.08	-5.11787e-08	-1.98813e-08
6.89888e-05	12992.4	-8.38686e-08	-1.80104e-08
8.27866e-05	17252	-8.22954e-08	-2.12165e-08
9.65843e-05	21761.1	-8.63144e-08	-2.08556e-08
0.000110382	26048.6	-1.32503e-07	-1.99622e-08
0.00012418	30978.9	-1.80314e-07	-2.6597e-08
0.000137978	38917.2	-1.70841e-07	-4.59075e-08
0.000151775	52403.4	-2.14829e-07	-7.5158e-08
0.000165573	71427	-3.28093e-07	-9.62978e-08
0.000179371	94506.4	-4.66891e-07	-1.1383e-07
0.000193169	120248	-5.66033e-07	-1.23546e-07
0.000206966	147546	-6.37438e-07	-1.31435e-07
0.000220764	172946	-8.13219e-07	-1.12042e-07
0.000234562	193312	-9.65563e-07	-9.12373e-08
0.00024836	214154	-1.04235e-06	-1.15799e-07
0.000262157	247533	-1.05981e-06	-1.98153e-07
0.000275955	297588	-1.30905e-06	-2.64164e-07
0.000289753	351865	-1.71699e-06	-2.46045e-07
0.000303551	389628	-1.99974e-06	-1.34123e-07
0.000317349	402778	-1.93638e-06	-3.68718e-08
0.000331146	404888	-1.87844e-06	-3.16556e-08
0.000344944	415111	-1.92633e-06	-9.78333e-08
0.000358742	438764	-2.2196e-06	-1.45481e-07
0.00037254	464902	-2.34602e-06	-1.24076e-07
0.000386337	483876	-2.38909e-06	-8.74584e-08
0.000400135	498890	-2.42755e-06	-8.90245e-08
0.000413933	519373	-2.56195e-06	-1.32136e-07
0.000427731	545095	-2.72413e-06	-1.36238e-07
0.000441528	563216	-2.87532e-06	-7.16469e-08
0.000455326	560659	-2.88106e-06	3.99401e-08
0.000469124	536952	-2.80344e-06	1.16995e-07
0.000482922	506724	-2.62509e-06	1.09166e-07
0.000496719	488912	-2.49742e-06	2.26742e-08
0.000510517	487800	-2.54517e-06	-3.12121e-08
0.000524315	489823	-2.65953e-06	-8.10378e-09
0.000538113	475967	-2.67369e-06	1.01186e-07
0.000551911	436193	-2.40609e-06	2.18454e-07
0.000565708	378860	-2.14038e-06	2.65325e-07
0.000579506	323141	-1.87447e-06	2.21152e-07
0.000593304	282602	-1.71451e-06	1.46111e-07
0.000607102	255984	-1.60039e-06	1.04448e-07
0.000620899	233642	-1.53008e-06	1.07823e-07
0.000634697	206706	-1.39415e-06	1.42668e-07
0.000648495	173551	-1.24999e-06	1.63644e-07
0.000662293	139803	-1.0306e-06	1.52624e-07
0.00067609	109548	-8.91829e-07	1.373e-07
0.000689888	80179	-7.97815e-07	1.46374e-07
0.000703686	48284	-6.84925e-07	1.60697e-07
0.000717484	13952.1	-4.50213e-07	1.70184e-07
0.000731281	-17869.7	-2.58988e-07	1.43365e-07
0.000745079	-40203	-1.74206e-07	9.13671e-08
0.000758877	-51247.8	-1.26306e-07	4.51925e-08
0.000772675	-55640.5	-9.3971e-08	2.96715e-08
0.000786472	-58353.2	-5.20778e-08	2.61571e-08
0.00080027	-60201.3	-2.11545e-08	1.89683e-08
0.000814068	-60660.6	-1.88681e-08	1.15044e-08
0.000827866	-59771.9	-1.13868e-08	4.82456e-09
0.000841664	-57967.1	-3.68532e-09	1.13355e-09
0.000855461	-55672.8	2.24109e-10	-1.62367e-09
0.000869259	-53132.8	-6.78413e-09	-2.97223e-09
