3520
 -1.50300000e-03 3.77000000e-04 -8.53000000e-04 -2.33200000e-03 -9.81869994e-02 4.78703000e-01
 1.58700000e-03 -1.26700000e-03 -3.51000000e-04 -2.99000000e-03 -3.01739994e-02 4.79975000e-01
 2.30000000e-04 -2.45300000e-03 2.00400000e-03 9.70000000e-05 -1.78712999e-01 4.77195000e-01
 -1.34100000e-03 3.86500000e-03 2.80600000e-03 -4.22000000e-04 1.08844001e-01 4.82576000e-01
 2.13400000e-03 -2.99200000e-03 1.53400000e-03 2.56800000e-03 3.01420006e-02 4.81096000e-01
 2.09100000e-03 -1.04000000e-03 1.64600000e-03 5.11000000e-04 6.99810006e-02 4.81865000e-01
 -9.75000000e-04 2.32600000e-03 -1.54500000e-03 1.91400000e-03 1.76838001e-01 4.83852000e-01
 -9.63000000e-04 -1.80000000e-04 -1.58800000e-03 2.78000000e-03 -2.04034999e-01 4.76723000e-01
 9.13000000e-04 1.81000000e-04 4.89000000e-04 -2.84900000e-03 3.61710006e-02 4.81215000e-01
 2.46800000e-03 -4.07100000e-03 -4.56000000e-04 -3.86000000e-03 -4.56039994e-02 4.79669000e-01
 1.20600000e-03 -3.74400000e-03 6.02000000e-04 -3.56600000e-03 3.83250006e-02 4.81240000e-01
 3.49200000e-03 -3.17200000e-03 1.14500000e-03 -2.09500000e-03 1.53554001e-01 4.83411000e-01
 -2.29900000e-03 3.14000000e-03 -2.70800000e-03 1.74000000e-04 -1.46255999e-01 4.77806000e-01
 3.32100000e-03 -3.73600000e-03 7.00000000e-04 -3.30400000e-03 1.08331001e-01 4.82554000e-01
 -1.47000000e-04 8.36000000e-04 1.75800000e-03 5.50000000e-05 -1.63831999e-01 4.77479000e-01
 -1.28800000e-03 1.12900000e-03 -7.79000000e-04 -1.40000000e-03 -1.52579999e-01 4.77685000e-01
 -8.10000000e-04 1.16300000e-03 -2.18800000e-03 1.48100000e-03 1.69093001e-01 4.83719000e-01
 6.13000000e-04 1.56900000e-03 5.63000000e-04 -5.15800000e-03 -1.08813999e-01 4.78478000e-01
 -1.40900000e-03 4.02600000e-03 -2.54700000e-03 2.87400000e-03 -8.46799943e-03 4.80369000e-01
 -1.01500000e-03 2.49100000e-03 -1.74100000e-03 -4.11200000e-03 1.57078001e-01 4.83464000e-01
 -1.82800000e-03 1.08000000e-03 1.04500000e-03 3.52400000e-03 5.08160006e-02 4.81492000e-01
 1.70400000e-03 -2.71100000e-03 3.27000000e-04 -3.90700000e-03 1.37935001e-01 4.83112000e-01
 -1.80200000e-03 7.76000000e-04 1.58000000e-04 -5.54400000e-03 -1.08678999e-01 4.78482000e-01
 -2.12000000e-03 1.95100000e-03 9.46000000e-04 -3.40300000e-03 1.53424001e-01 4.83409000e-01
 -1.14500000e-03 2.91200000e-03 2.26500000e-03 4.98000000e-04 1.65400057e-03 4.80565000e-01
 -2.63600000e-03 5.54000000e-04 1.90000000e-05 4.35700000e-03 1.37136001e-01 4.83101000e-01
 -9.93000000e-04 -8.83000000e-04 -5.11000000e-04 2.77900000e-03 -7.57399943e-03 4.80404000e-01
 1.13400000e-03 -3.96000000e-03 -5.00000000e-06 -3.55800000e-03 2.43140006e-02 4.80978000e-01
 -3.35100000e-03 3.62300000e-03 9.99000000e-04 -2.36100000e-03 -5.97729994e-02 4.79408000e-01
 4.72000000e-04 2.36700000e-03 1.79500000e-03 -2.35400000e-03 1.09877001e-01 4.82594000e-01
 -1.48600000e-03 -1.97000000e-04 1.66200000e-03 -2.94300000e-03 -4.96639994e-02 4.79616000e-01
 -1.65800000e-03 3.49700000e-03 -2.94000000e-04 -2.26600000e-03 -1.55533999e-01 4.77618000e-01
 -6.09000000e-04 -1.18000000e-03 1.17100000e-03 5.56500000e-03 6.31970006e-02 4.81702000e-01
 -9.80000000e-04 -4.85000000e-04 -8.62000000e-04 2.74500000e-03 -1.09901999e-01 4.78480000e-01
 1.27000000e-04 -1.24200000e-03 -1.68300000e-03 3.32300000e-03 -1.65599943e-03 4.80511000e-01
 -2.20200000e-03 1.92100000e-03 -9.55000000e-04 -1.80000000e-03 -3.96189994e-02 4.79805000e-01
 7.03000000e-04 -1.20000000e-05 1.67300000e-03 -4.21600000e-03 -2.23599943e-03 4.80494000e-01
 -1.86500000e-03 1.75900000e-03 1.27000000e-03 1.26000000e-04 -1.06872999e-01 4.78549000e-01
 -3.23000000e-04 -6.49000000e-04 1.36600000e-03 -1.74000000e-03 -7.84849994e-02 4.79074000e-01
 1.71300000e-03 -2.68200000e-03 2.11000000e-04 -5.66500000e-03 9.90550006e-02 4.82366000e-01
 2.28100000e-03 -4.84600000e-03 2.46100000e-03 -1.59300000e-03 1.16228001e-01 4.82704000e-01
 -1.81000000e-04 -1.32300000e-03 -2.89800000e-03 1.89300000e-03 -2.25119994e-02 4.80127000e-01
 -6.92000000e-04 2.66800000e-03 -1.01000000e-03 4.58700000e-03 1.22251001e-01 4.82806000e-01
 2.88400000e-03 -3.13100000e-03 1.95000000e-03 -3.80800000e-03 -9.09619994e-02 4.78813000e-01
 2.29200000e-03 -3.35700000e-03 7.60000000e-04 3.71800000e-03 5.09160006e-02 4.81483000e-01
 -2.74400000e-03 4.74600000e-03 8.89000000e-04 3.67300000e-03 -9.20739994e-02 4.78785000e-01
 2.03300000e-03 -4.70600000e-03 1.77000000e-03 -8.24000000e-04 -1.45543999e-01 4.77802000e-01
 -1.94000000e-03 4.62800000e-03 -7.87000000e-04 4.18700000e-03 -1.20138999e-01 4.78258000e-01
 -6.27000000e-04 3.75000000e-04 -1.01200000e-03 3.31300000e-03 -1.47198999e-01 4.77786000e-01
 2.23500000e-03 -3.09800000e-03 1.96100000e-03 2.10100000e-03 -8.29059994e-02 4.78984000e-01
 3.00000000e-06 1.03700000e-03 3.40000000e-04 -3.44600000e-03 -5.99509994e-02 4.79421000e-01
 -4.98000000e-04 1.53400000e-03 -1.97300000e-03 -8.70000000e-05 -2.49799994e-02 4.80075000e-01
 -1.18800000e-03 7.53000000e-04 1.41200000e-03 2.24000000e-03 -3.78679994e-02 4.79835000e-01
 -6.24000000e-04 4.67000000e-04 -4.80000000e-05 2.46500000e-03 -5.90489994e-02 4.79440000e-01
 -3.27600000e-03 2.14400000e-03 -1.21200000e-03 4.62800000e-03 -1.03310999e-01 4.78590000e-01
 2.26000000e-03 -1.61400000e-03 -7.29000000e-04 -2.21300000e-03 1.91944001e-01 4.84137000e-01
 1.77700000e-03 -1.68300000e-03 -6.28000000e-04 2.05700000e-03 2.41600057e-03 4.80583000e-01
 4.02000000e-04 -2.15700000e-03 1.98900000e-03 2.54400000e-03 1.57267001e-01 4.83496000e-01
 -7.51000000e-04 1.16800000e-03 1.32300000e-03 -1.52300000e-03 2.02630006e-02 4.80928000e-01
 1.67500000e-03 -3.24300000e-03 5.58000000e-04 4.76000000e-03 -8.77219994e-02 4.78872000e-01
 -3.31900000e-03 2.58700000e-03 9.01000000e-04 -1.97300000e-03 5.70240006e-02 4.81608000e-01
 2.33600000e-03 -4.05200000e-03 2.06300000e-03 1.72900000e-03 1.82640006e-02 4.80872000e-01
 1.22800000e-03 -1.75600000e-03 9.47000000e-04 3.82300000e-03 6.25940006e-02 4.81703000e-01
 1.86800000e-03 -4.33900000e-03 -2.24200000e-03 3.35800000e-03 -1.52170999e-01 4.77668000e-01
 2.94300000e-03 -3.81300000e-03 3.07000000e-04 -1.39600000e-03 -5.52899994e-02 4.79500000e-01
 1.17900000e-03 6.71000000e-04 2.31500000e-03 -2.84600000e-03 -7.25959994e-02 4.79180000e-01
 -8.21000000e-04 3.71200000e-03 -8.42000000e-04 9.80000000e-04 -7.19679994e-02 4.79184000e-01
 6.83000000e-04 1.40200000e-03 4.55000000e-04 2.89400000e-03 -1.16729999e-01 4.78360000e-01
 2.23500000e-03 -1.26200000e-03 -9.80000000e-05 6.28200000e-03 1.33432001e-01 4.83005000e-01
 -3.02600000e-03 3.38300000e-03 2.21300000e-03 -7.07000000e-04 -1.31499994e-02 4.80292000e-01
 1.12100000e-03 -2.82200000e-03 1.41300000e-03 -4.10600000e-03 1.71460006e-02 4.80852000e-01
 7.63000000e-04 9.62000000e-04 -1.31800000e-03 -1.22800000e-03 -1.35797999e-01 4.78014000e-01
 1.27300000e-03 -1.17800000e-03 1.38100000e-03 -3.68000000e-03 1.93273001e-01 4.84152000e-01
 -2.55300000e-03 4.12800000e-03 6.79000000e-04 -2.10000000e-04 1.64743001e-01 4.83616000e-01
 -8.11000000e-04 -6.80000000e-05 3.18000000e-03 -1.79600000e-03 5.69450006e-02 4.81619000e-01
 -2.29000000e-04 -1.36400000e-03 7.59000000e-04 -6.83000000e-04 -7.51489994e-02 4.79140000e-01
 2.22100000e-03 -1.18000000e-04 1.35400000e-03 -4.63100000e-03 1.75876001e-01 4.83820000e-01
 1.21600000e-03 -1.30200000e-03 -6.94000000e-04 4.72700000e-03 -1.28897999e-01 4.78114000e-01
 -9.02000000e-04 -1.70400000e-03 -3.78000000e-04 3.35000000e-04 -8.38999943e-03 4.80386000e-01
 5.18000000e-04 3.40000000e-05 -1.21100000e-03 3.83900000e-03 -1.33814999e-01 4.78027000e-01
 3.55900000e-03 -2.26600000e-03 -8.49000000e-04 1.21600000e-03 -7.31379994e-02 4.79172000e-01
 -5.29000000e-04 1.31100000e-03 2.38800000e-03 -1.19800000e-03 -1.10937999e-01 4.78472000e-01
 -2.06400000e-03 3.98100000e-03 2.19200000e-03 -3.63700000e-03 1.40142001e-01 4.83147000e-01
 1.18700000e-03 1.89300000e-03 3.70000000e-04 7.62000000e-04 1.43076001e-01 4.83226000e-01
 -1.24800000e-03 9.83000000e-04 -1.46300000e-03 -1.83100000e-03 3.84120006e-02 4.81272000e-01
 2.34300000e-03 -3.35000000e-03 1.73700000e-03 -3.74300000e-03 -1.05623999e-01 4.78544000e-01
 3.41000000e-04 6.50000000e-05 -1.23800000e-03 2.21700000e-03 1.36668001e-01 4.83103000e-01
 3.42000000e-04 1.73300000e-03 2.78400000e-03 -2.09400000e-03 -6.55779994e-02 4.79316000e-01
 -1.29400000e-03 -3.98000000e-04 2.97900000e-03 -2.30900000e-03 1.47442001e-01 4.83308000e-01
 8.97000000e-04 -2.46500000e-03 -1.66900000e-03 4.44200000e-03 -1.55783999e-01 4.77608000e-01
 -9.34000000e-04 -4.96000000e-04 -8.03000000e-04 -9.24000000e-04 -1.17019999e-01 4.78360000e-01
 -2.19800000e-03 1.10700000e-03 1.71100000e-03 -2.57300000e-03 1.37897001e-01 4.83132000e-01
 -2.43200000e-03 3.81700000e-03 -1.83400000e-03 -2.25400000e-03 -5.58639994e-02 4.79477000e-01
 2.56900000e-03 -1.31200000e-03 -2.38800000e-03 3.34700000e-03 -5.23839994e-02 4.79560000e-01
 -2.86400000e-03 2.73400000e-03 -4.54000000e-04 -4.21300000e-03 5.06290006e-02 4.81476000e-01
 -1.08000000e-04 1.10500000e-03 2.00000000e-06 1.12200000e-03 1.48141001e-01 4.83322000e-01
 -3.39500000e-03 3.43100000e-03 -1.19800000e-03 -4.19900000e-03 -5.45599994e-02 4.79501000e-01
 -1.04800000e-03 2.77800000e-03 -1.11700000e-03 -1.07700000e-03 -6.01529994e-02 4.79416000e-01
 -1.59500000e-03 7.38000000e-04 2.44000000e-04 2.36700000e-03 -8.03429994e-02 4.79045000e-01
 -1.92800000e-03 2.57000000e-04 6.57000000e-04 -3.48800000e-03 1.35536001e-01 4.83080000e-01
 -2.05900000e-03 3.09400000e-03 3.46000000e-04 -2.35800000e-03 -7.61989994e-02 4.79110000e-01
 8.18000000e-04 -2.40800000e-03 -5.00000000e-04 2.97100000e-03 -1.49428999e-01 4.77736000e-01
