0
1
0
1
360
801
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01	-4.000000e+01
-3.999924e+01	-3.999924e+01	-3.999923e+01	-3.999923e+01	-3.999922e+01
-3.999922e+01	-3.999921e+01	-3.999921e+01	-3.999921e+01	-3.999920e+01
-3.999920e+01	-3.999920e+01	-3.999920e+01	-3.999919e+01	-3.999919e+01
-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01
-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01
-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01	-3.999919e+01
-3.999920e+01	-3.999920e+01	-3.999920e+01	-3.999920e+01	-3.999921e+01
-3.999921e+01	-3.999921e+01	-3.999922e+01	-3.999922e+01	-3.999923e+01
