     -0.15671552     -0.74364701 -3.3771582e-205
     -0.15403788     -0.73094104 -3.2569996e-186
     -0.15136023     -0.71823507  -1.089435e-168
     -0.14868259     -0.70552909 -1.5422435e-152
     -0.14600494     -0.69282312 -1.1184825e-137
      -0.1433273     -0.68011715 -4.9907372e-124
     -0.14064965     -0.66741118 -1.6328435e-111
       -0.137972      -0.6547052 -4.6331522e-100
     -0.13529436     -0.64199923   -1.338639e-89
     -0.13261671     -0.62929326  -4.5906631e-80
     -0.12993907     -0.61658728  -2.1628284e-71
     -0.12726142     -0.60388131  -1.6092555e-63
     -0.12458378     -0.59117534  -2.1591858e-56
     -0.12190613     -0.57846937  -5.9262423e-50
     -0.11922849     -0.56576339  -3.7504573e-44
     -0.11655084     -0.55305742  -6.1305108e-39
     -0.11387319     -0.54035145  -2.8819223e-34
     -0.11119555     -0.52764547  -4.3127301e-30
      -0.1085179      -0.5149395  -2.2611842e-26
     -0.10584026     -0.50223353  -4.5462442e-23
     -0.10316261     -0.48952756  -3.8157934e-20
     -0.10048497     -0.47682158  -1.4479354e-17
     -0.09780732     -0.46411561  -2.6765164e-15
    -0.095129674     -0.45140964  -2.5843461e-13
    -0.092452029     -0.43870366  -1.3910634e-11
    -0.089774383     -0.42599769  -4.4344328e-10
    -0.087096737     -0.41329172   -8.855234e-09
    -0.084419092     -0.40058575  -1.1667486e-07
    -0.081741446     -0.38787977  -1.0640327e-06
      -0.0790638      -0.3751738  -7.0182694e-06
    -0.076386156     -0.36246783  -3.4856134e-05
    -0.073708515     -0.34976185  -0.00013521413
    -0.071030889     -0.33705588  -0.00042352528
    -0.068353309     -0.32434989    -0.001103658
     -0.06567585     -0.31164388   -0.0024575965
    -0.062998661     -0.29893781   -0.0047892393
    -0.060321998     -0.28623163   -0.0083426768
    -0.057646249     -0.27352526    -0.013236565
    -0.054971953     -0.26081858    -0.019446867
     -0.05229979     -0.24811145    -0.026840218
    -0.049630572      -0.2354037    -0.035234851
     -0.04696522     -0.22269515    -0.044460395
    -0.044304746     -0.20998557    -0.054398072
    -0.041650242     -0.19727474    -0.064996821
    -0.039002871     -0.18456242    -0.076270178
    -0.036363871     -0.17184837    -0.088281754
    -0.033734563     -0.15913231     -0.10112623
    -0.031116358     -0.14641395     -0.11491058
    -0.028510772     -0.13369301      -0.1297384
    -0.025919437     -0.12096915     -0.14569929
     -0.02334411     -0.10824204     -0.16286494
    -0.020786681    -0.095511329     -0.18129346
    -0.018249181    -0.082776627     -0.20104363
     -0.01573379     -0.07003754     -0.22219982
    -0.013242842    -0.057293651     -0.24490807
    -0.010778846    -0.044544523     -0.26942204
   -0.0083445123    -0.031789699     -0.29615671
   -0.0059427997    -0.019028691     -0.32574513
   -0.0035769853   -0.0062609799      -0.3590895
   -0.0012507654    0.0065140048     -0.39738778
    0.0010316109     0.019296895     -0.44209632
    0.0032651796     0.032088404     -0.49475069
    0.0054440889     0.044889337     -0.55651556
    0.0075614678     0.057700592     -0.62732201
    0.0096094291     0.070523126      -0.7046354
     0.011579346     0.083357882     -0.78249893
     0.013462509     0.096205654     -0.85227648
     0.015251085      0.10906693     -0.90603021
     0.016939003      0.12194181     -0.94065143
     0.018522305      0.13482997     -0.95893179
     0.019998853       0.1477308      -0.9667227
     0.021367676       0.1606435     -0.96935553
     0.022628385      0.17356721     -0.97004399
     0.023780815      0.18650102     -0.97017893
      0.02482487      0.19944402     -0.97019801
     0.025760475      0.21239532     -0.97019987
     0.026587564      0.22535401         -0.9702
     0.027306078      0.23831916         -0.9702
     0.027915968      0.25128988         -0.9702
      0.02841719      0.26426526         -0.9702
      0.02880971      0.27724437         -0.9702
       0.0290935      0.29022632         -0.9702
      0.02926854      0.30321019         -0.9702
     0.029334817      0.31619507         -0.9702
     0.029292328      0.32918005         -0.9702
     0.029141074      0.34216422         -0.9702
     0.028881067      0.35514667         -0.9702
     0.028512325      0.36812648         -0.9702
     0.028034874      0.38110275         -0.9702
     0.027448747      0.39407457         -0.9702
     0.026753985      0.40704102         -0.9702
     0.025950638      0.42000119         -0.9702
      0.02503876      0.43295419         -0.9702
     0.024018418      0.44589909         -0.9702
     0.022889681      0.45883499         -0.9702
      0.02165263      0.47176098         -0.9702
     0.020307351      0.48467615         -0.9702
     0.018853938      0.49757961         -0.9702
     0.017292493      0.51047043         -0.9702
     0.015623127      0.52334773         -0.9702
     0.013845955      0.53621059         -0.9702
     0.011961104      0.54905811         -0.9702
    0.0099687043       0.5618894         -0.9702
    0.0078688965      0.57470355         -0.9702
    0.0056618279      0.58749965         -0.9702
    0.0033476533      0.60027683         -0.9702
   0.00092653501      0.61303417         -0.9702
    -0.001601357      0.62577078         -0.9702
   -0.0042358454      0.63848577         -0.9702
   -0.0069767454      0.65117825         -0.9702
   -0.0098238645      0.66384732         -0.9702
    -0.012777003       0.6764921         -0.9702
    -0.015835954      0.68911171         -0.9702
    -0.019000503      0.70170524         -0.9702
    -0.022270427      0.71427183         -0.9702
    -0.025645497      0.72681059         -0.9702
    -0.029125477      0.73932063         -0.9702
    -0.032710122      0.75180109         -0.9702
    -0.036399181      0.76425109         -0.9702
    -0.040192395      0.77666975         -0.9702
    -0.044089497       0.7890562         -0.9702
    -0.048090215      0.80140957         -0.9702
    -0.052194267      0.81372899         -0.9702
    -0.056401366      0.82601361         -0.9702
    -0.060711216      0.83826256         -0.9702
    -0.065123516      0.85047498         -0.9702
    -0.069637955      0.86265001         -0.9702
    -0.074254216       0.8747868         -0.9702
    -0.078971977       0.8868845         -0.9702
    -0.083790905      0.89894225         -0.9702
    -0.088710664      0.91095922         -0.9702
    -0.093730906      0.92293456         -0.9702
    -0.098851281      0.93486742         -0.9702
     -0.10407143      0.94675698         -0.9702
     -0.10939098      0.95860239         -0.9702
     -0.11480957      0.97040284         -0.9702
     -0.12032681      0.98215748         -0.9702
     -0.12594232      0.99386549         -0.9702
      -0.1316557       1.0055261         -0.9702
     -0.13746656       1.0171384         -0.9702
     -0.14337447       1.0287016         -0.9702
     -0.14937904       1.0402149         -0.9702
     -0.15547983       1.0516775         -0.9702
     -0.16167642       1.0630887         -0.9702
     -0.16796838       1.0744475         -0.9702
     -0.17435526       1.0857532         -0.9702
     -0.18083662        1.097005         -0.9702
     -0.18741199       1.1082022         -0.9702
     -0.19408093       1.1193438         -0.9702
     -0.20084296       1.1304293         -0.9702
      -0.2076976       1.1414576         -0.9702
     -0.21464439       1.1524282         -0.9702
     -0.22168282       1.1633402         -0.9702
      -0.2288124       1.1741929         -0.9702
     -0.23603264       1.1849855         -0.9702
     -0.24334303       1.1957172         -0.9702
     -0.25074305       1.2063873         -0.9702
     -0.25823219       1.2169951         -0.9702
     -0.26580992       1.2275397         -0.9702
     -0.27347571       1.2380205         -0.9702
     -0.28122901       1.2484367         -0.9702
      -0.2890693       1.2587877         -0.9702
     -0.29699601       1.2690725         -0.9702
      -0.3050086       1.2792907         -0.9702
     -0.31310649       1.2894413         -0.9702
     -0.32128912       1.2995238         -0.9702
     -0.32955592       1.3095373         -0.9702
      -0.3379063       1.3194813         -0.9702
     -0.34633969        1.329355         -0.9702
     -0.35485548       1.3391577         -0.9702
     -0.36345308       1.3488887         -0.9702
      -0.3721319       1.3585474         -0.9702
